_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681448889,FALSE,finalized,3,2/25/15 6:49,negative,1,Bad Flight,1,Virgin America,,contimike,,0,@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,,2/18/15 17:11,5.68216E+17,"New York, sort of!",
681448891,FALSE,finalized,3,2/25/15 8:24,neutral,1,,,Virgin America,,nschneble,,0,.@VirginAmerica If only you guys were starting those flights at the end of the month! Guess Iâ€™m still road tripping on Feb 27â€_,,2/18/15 16:42,5.68209E+17,,Eastern Time (US & Canada)
681448893,FALSE,finalized,3,2/25/15 0:31,positive,1,,,Virgin America,,eganist,,0,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",,2/18/15 16:26,5.68205E+17,Washington D.C.,Eastern Time (US & Canada)
681448894,FALSE,finalized,3,2/25/15 6:47,neutral,1,,,Virgin America,,pointsguy,,3,"@VirginAmerica announced New Route to Austin w/fares from $39/way. 

http://t.co/gA8pbamu0C",,2/18/15 16:19,5.68203E+17,United States,Central Time (US & Canada)
681448895,FALSE,finalized,3,2/25/15 7:37,neutral,0.3483,,0,Virgin America,,timlopez,,0,@VirginAmerica Really? Sprint? I thought you guys were 'kewl'! 0_0,,2/18/15 16:05,5.682E+17,Southern California,Pacific Time (US & Canada)
681448896,FALSE,finalized,3,2/25/15 6:45,positive,1,,,Virgin America,,mirandahaustin,,0,@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,,2/18/15 15:48,5.68195E+17,"Austin, TX",Central Time (US & Canada)
681448897,FALSE,finalized,3,2/25/15 0:31,neutral,0.639,,,Virgin America,,franks105,,0,@VirginAmerica you should have 39 dollar LAX-Las fares!!!,,2/18/15 15:39,5.68193E+17,Hogwarts,Pacific Time (US & Canada)
681448898,FALSE,finalized,3,2/25/15 0:57,positive,1,,,Virgin America,,iamDavidAustin,,0,@VirginAmerica great. Well deserved.,,2/18/15 15:25,5.6819E+17,,Pacific Time (US & Canada)
681448899,FALSE,finalized,3,2/25/15 9:03,negative,0.6727,Customer Service Issue,0.6727,Virgin America,,mekirkpatrick,,0,@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,,2/18/15 14:26,5.68175E+17,"Long Beach, CA",Pacific Time (US & Canada)
681448900,FALSE,finalized,3,2/25/15 4:38,negative,1,Customer Service Issue,1,Virgin America,,jpf4986,,0,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,,2/18/15 13:50,5.68166E+17,,
681448901,FALSE,finalized,3,2/25/15 4:03,negative,0.6702,Customer Service Issue,0.6702,Virgin America,,Pace6445,,0,@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,"[40.63767372, -74.11075451]",2/18/15 13:18,5.68158E+17,"Staten Island, NY",
681448902,FALSE,finalized,3,2/25/15 6:40,neutral,0.6769,,0,Virgin America,,wmrrock,,0,@VirginAmerica You should still develop an app - then you will be my favorite airline.,"[0.0, 0.0]",2/18/15 12:48,5.6815E+17,CT,Eastern Time (US & Canada)
681448903,FALSE,finalized,3,2/25/15 9:17,negative,0.6876,Can't Tell,0.6876,Virgin America,,HuntTreadwell,,0,@VirginAmerica all crap channels which is why I pay to watch UK tv,,2/18/15 12:42,5.68149E+17,,
681448904,FALSE,finalized,3,2/25/15 4:44,positive,1,,,Virgin America,,wmrrock,,0,@VirginAmerica got it. All set - Thanks!,"[0.0, 0.0]",2/18/15 12:32,5.68146E+17,CT,Eastern Time (US & Canada)
681448905,FALSE,finalized,3,2/25/15 10:10,neutral,1,,,Virgin America,,jsamaudio,,0,@VirginAmerica no A's channel this year?,,2/18/15 12:25,5.68144E+17,St. Francis (Calif.),Pacific Time (US & Canada)
681448906,FALSE,finalized,3,2/25/15 8:56,neutral,1,,,Virgin America,,wmrrock,,0,@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,"[0.0, 0.0]",2/18/15 12:18,5.68143E+17,CT,Eastern Time (US & Canada)
681448907,FALSE,finalized,3,2/25/15 3:50,positive,1,,,Virgin America,,JCervantezzz,,0,@VirginAmerica Giants and Virgin America. A match made in heaven.,,2/18/15 12:08,5.6814E+17,"California, San Francisco",Pacific Time (US & Canada)
681448908,FALSE,finalized,3,2/25/15 0:50,positive,1,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",,2/18/15 12:08,5.6814E+17,New York City,Eastern Time (US & Canada)
681448909,FALSE,finalized,3,2/25/15 10:06,negative,1,Can't Tell,1,Virgin America,,wmrrock,,0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,"[0.0, 0.0]",2/18/15 11:56,5.68137E+17,CT,Eastern Time (US & Canada)
681448910,FALSE,finalized,3,2/25/15 5:01,negative,1,Customer Service Issue,0.6989,Virgin America,,matthew,,0,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2/18/15 11:40,5.68133E+17,"San Francisco, CA",Pacific Time (US & Canada)
681448911,FALSE,finalized,3,2/25/15 9:16,negative,0.6901,longlines,0.3802,Virgin America,,mrpresident1776,,0,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,2/18/15 11:37,5.68132E+17,"Washington, D.C.",
681448912,FALSE,finalized,3,2/25/15 6:51,neutral,0.6646,,,Virgin America,,elimae724,,0,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,,2/18/15 10:59,5.68123E+17,California Love #VFL,
681448913,FALSE,finalized,3,2/25/15 1:18,positive,1,,,Virgin America,,ctpsts,,0,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,2/18/15 10:49,5.6812E+17,,
681448914,FALSE,finalized,3,2/25/15 9:40,positive,1,,,Virgin America,,jhen_d,,0,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,2/18/15 10:45,5.68119E+17,"Austin, Texas",Mountain Time (US & Canada)
681448915,FALSE,finalized,3,2/25/15 6:53,neutral,0.663,,,Virgin America,,AUStinAirport,,2,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2/18/15 10:25,5.68114E+17,"Austin, TX",Mountain Time (US & Canada)
681448916,FALSE,finalized,3,2/25/15 2:30,neutral,0.6895,,,Virgin America,,reaganroy,,1,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,,2/18/15 9:47,5.68105E+17,,Central Time (US & Canada)
681448917,FALSE,finalized,3,2/25/15 0:57,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,,onewil,,0,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,"[0.0, 0.0]",2/18/15 9:46,5.68104E+17,"San Francisco, CA",Pacific Time (US & Canada)
681448918,FALSE,finalized,3,2/25/15 1:30,neutral,0.6559,,0,Virgin America,,PlantFoodDude,,0,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",,2/18/15 9:35,5.68101E+17, NJ USA,Eastern Time (US & Canada)
681448919,FALSE,finalized,3,2/25/15 9:46,positive,1,,,Virgin America,,jtwiegele,,0,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,,2/18/15 9:30,5.681E+17,"San Francisco, CA",
681448920,FALSE,finalized,3,2/25/15 3:25,neutral,1,,,Virgin America,,sporch62,,0,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,2/18/15 9:29,5.681E+17,,
681448921,FALSE,finalized,3,2/25/15 9:40,positive,0.6655,,,Virgin America,,chrisdpatton,,0,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",,2/18/15 9:11,5.68095E+17,"Annapolis, Maryland",
681448922,FALSE,finalized,3,2/25/15 5:37,positive,0.6522,,,Virgin America,,stopasyougo,,0,@VirginAmerica OMG FINALLY,,2/18/15 9:05,5.68094E+17,,Central Time (US & Canada)
681448923,FALSE,finalized,3,2/25/15 7:33,neutral,1,,,Virgin America,,AlMehairiAUH,,0,@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,,2/18/15 8:43,5.68088E+17,Abu Dhabi,Abu Dhabi
681448924,FALSE,finalized,3,2/25/15 3:33,neutral,0.6632,,,Virgin America,,AwsmSpaceMonkey,,0,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,2/18/15 8:34,5.68086E+17,"San Marcos, CA",Pacific Time (US & Canada)
681448925,FALSE,finalized,3,2/25/15 3:41,negative,1,Bad Flight,0.3556,Virgin America,,iamWalkerR,,0,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,,2/18/15 8:22,5.68083E+17,"New York, NY",Central Time (US & Canada)
681448926,FALSE,finalized,3,2/25/15 4:00,negative,1,Bad Flight,0.6326,Virgin America,,MarcoFlavioM,,0,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,2/18/15 8:07,5.68079E+17,USA,Pacific Time (US & Canada)
681448927,FALSE,finalized,3,2/25/15 7:10,neutral,1,,,Virgin America,,0504Traveller,,0,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 

http://t.co/6RLz0EBk2X via @usatoday",,2/18/15 7:24,5.68069E+17,,Central Time (US & Canada)
681448928,FALSE,finalized,3,2/25/15 7:00,positive,1,,,Virgin America,,dreamerintexas,,0,@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,,2/18/15 7:23,5.68068E+17,austin dallas chile london,Central Time (US & Canada)
681448929,FALSE,finalized,3,2/25/15 9:29,positive,1,,,Virgin America,,WilsonJoshuaLee,,0,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,2/18/15 7:06,5.68064E+17,"Dallas, TX",Central Time (US & Canada)
681448930,FALSE,finalized,3,2/25/15 9:46,neutral,1,,,Virgin America,,sanjosedr,,0,@VirginAmerica I miss the #nerdbird in San Jose,,2/18/15 6:58,5.68062E+17,"San Jose, California

",Arizona
681448931,FALSE,finalized,3,2/25/15 7:12,positive,1,,,Virgin America,,dsg0110,,0,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,2/18/15 6:47,5.68059E+17,"San Diego, CA",Pacific Time (US & Canada)
681448932,FALSE,finalized,3,2/25/15 3:48,positive,1,,,Virgin America,,lakebrahlands,,0,@VirginAmerica â€‹ is flying from Love to Austin now. That is most excellent news.,,2/18/15 6:45,5.68059E+17,"Zip City aka Dallas, TX ",Central Time (US & Canada)
681448933,FALSE,finalized,3,2/25/15 9:13,neutral,0.6477,,0,Virgin America,,opteyemisg,,0,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,,2/18/15 6:29,5.68055E+17,,Central Time (US & Canada)
681448934,FALSE,finalized,3,2/25/15 5:23,neutral,0.6202,,0,Virgin America,,steve97070,,0,@VirginAmerica please add more frequency to PDX Portland,,2/18/15 6:23,5.68053E+17,,
681448935,FALSE,finalized,3,2/25/15 8:24,positive,1,,,Virgin America,,letherebeflight,,0,@VirginAmerica Congrats VX on the new route! âœˆï¸è_Ÿ_‰,,2/18/15 6:13,5.68051E+17,,
681448936,FALSE,finalized,3,2/25/15 2:41,negative,1,Cancelled Flight,1,Virgin America,,NickyB617,,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,2/18/15 4:00,5.68017E+17,"Boston, MA",Eastern Time (US & Canada)
681448937,FALSE,finalized,3,2/25/15 2:36,neutral,1,,,Virgin America,,gemmabow19,,4,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in _Ÿ‡º_Ÿ‡¸ @FreyaBevan_Fund _Ÿ’— _Ÿ_€ _Ÿ’—,,2/18/15 3:39,5.68012E+17,,
681448938,FALSE,finalized,3,2/25/15 4:35,negative,1,Can't Tell,0.3373,Virgin America,,total_janarchy,,0,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",,2/18/15 1:02,5.67972E+17,,Eastern Time (US & Canada)
681448939,FALSE,finalized,3,2/25/15 5:36,negative,1,Damaged Luggage,0.3434,Virgin America,,total_janarchy,,0,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,,2/18/15 1:01,5.67972E+17,,Eastern Time (US & Canada)
681448940,FALSE,finalized,3,2/25/15 7:55,negative,1,Flight Attendant Complaints,0.6773,Virgin America,,total_janarchy,,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",,2/18/15 1:00,5.67972E+17,,Eastern Time (US & Canada)
681448941,FALSE,finalized,3,2/25/15 4:38,negative,0.6703,Bad Flight,0.6703,Virgin America,,total_janarchy,,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),,2/18/15 0:59,5.67972E+17,,Eastern Time (US & Canada)
681448942,FALSE,finalized,3,2/25/15 6:21,negative,1,Customer Service Issue,0.6977,Virgin America,,helenalor,,0,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,"[0.0, 0.0]",2/17/15 23:18,5.67946E+17,San Francisco,Eastern Time (US & Canada)
681448943,FALSE,finalized,3,2/25/15 1:24,positive,0.6431,,,Virgin America,,HaraLillier,,0,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,,2/17/15 20:49,5.67909E+17,,Atlantic Time (Canada)
681448944,FALSE,finalized,3,2/25/15 6:14,neutral,1,,,Virgin America,,helenhoppock,,0,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,2/17/15 20:12,5.67899E+17,,
681448945,FALSE,finalized,3,2/25/15 3:39,positive,0.6559,,,Virgin America,,KallysAlbertSr,,0,@VirginAmerica That's classy.,,2/17/15 19:47,5.67893E+17,USA,
681448946,FALSE,finalized,3,2/25/15 9:13,positive,0.6681,,,Virgin America,,Price714,,0,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,,2/17/15 18:30,5.67874E+17,"Hamilton, Ohio",Atlantic Time (Canada)
681448947,FALSE,finalized,3,2/25/15 7:51,positive,0.7162,,,Virgin America,,mctrees02,,0,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks _Ÿ˜ƒ_Ÿ‘ç,,2/17/15 17:29,5.67858E+17,"Dallas, TX",Central Time (US & Canada)
681448948,FALSE,finalized,3,2/25/15 8:24,neutral,0.6941,,,Virgin America,,mctrees02,,0,@VirginAmerica save some for 871 tomorrow AM!,,2/17/15 17:16,5.67855E+17,"Dallas, TX",Central Time (US & Canada)
681448949,FALSE,finalized,3,2/25/15 3:09,negative,1,Late Flight,1,Virgin America,,lindsowesto,,0,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,,2/17/15 16:54,5.6785E+17,Texas,Central America
681448950,FALSE,finalized,3,2/25/15 7:32,neutral,0.6705,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,,2/17/15 16:52,5.67849E+17,"Dallas, Texas",Pacific Time (US & Canada)
681448951,FALSE,finalized,3,2/25/15 4:22,positive,0.6733,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,,2/17/15 16:44,5.67847E+17,"Dallas, Texas",Pacific Time (US & Canada)
681448952,FALSE,finalized,3,2/25/15 5:45,neutral,0.6601,,,Virgin America,,josiebarosie,,0,@VirginAmerica is that #thestarter??_Ÿ˜Å,,2/17/15 16:39,5.67846E+17,Cork.Ireland,
681448953,FALSE,finalized,3,2/25/15 9:16,neutral,0.6198,,,Virgin America,,killawattannie,,0,@VirginAmerica ...Please come to Minneapolis St. Paul!,,2/17/15 16:37,5.67845E+17,,Mountain Time (US & Canada)
681448954,FALSE,finalized,3,2/25/15 5:00,neutral,0.3542,,0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2/17/15 15:32,5.67829E+17,,
681448955,FALSE,finalized,3,2/25/15 9:54,positive,0.6858,,0,Virgin America,,myvortex,,0,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",,2/17/15 15:31,5.67829E+17,could be anywhere,
681448956,FALSE,finalized,3,2/25/15 7:55,positive,1,,,Virgin America,,miaerolinea,,1,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi â€“ just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",,2/17/15 15:11,5.67824E+17,Worldwide,Caracas
681448957,FALSE,finalized,3,2/25/15 3:24,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica I love the dancing little richard. cool beans.,,2/17/15 14:36,5.67815E+17,"Oakland, CA",Pacific Time (US & Canada)
681448958,FALSE,finalized,3,2/25/15 7:47,positive,0.6803,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I donâ€™t use Passbook =/ I still love you though &lt;3 :) Iâ€™ll just use my email in the future.,,2/17/15 14:29,5.67813E+17,"Los Angeles, CA",Central Time (US & Canada)
681448960,FALSE,finalized,3,2/25/15 3:52,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,,2/17/15 14:26,5.67812E+17,"Oakland, CA",Pacific Time (US & Canada)
681448961,FALSE,finalized,3,2/25/15 0:59,neutral,0.6446,,0,Virgin America,,SimplyImplicit,,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,,2/17/15 14:22,5.67811E+17,"Los Angeles, CA",Central Time (US & Canada)
681448962,FALSE,finalized,3,2/25/15 9:05,negative,1,Customer Service Issue,0.7012,Virgin America,,wtcgroup,,0,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,,2/17/15 14:17,5.6781E+17,SF Bay Area/ Las Vegas,
681448963,FALSE,finalized,3,2/25/15 1:45,positive,1,,,Virgin America,,tookthecollar,,0,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,,2/17/15 14:09,5.67808E+17,,
681448964,FALSE,finalized,3,2/25/15 9:09,neutral,0.6457,,,Virgin America,,ICEportal,,0,@VirginAmerica Good point!,,2/17/15 14:07,5.67808E+17,"Hollywood, FL",Eastern Time (US & Canada)
681448965,FALSE,finalized,3,2/25/15 3:03,neutral,0.6731,,,Virgin America,,EnonThaPhenom,,0,.@VirginAmerica I heard he has a virgin mobile hotspot ;),,2/17/15 14:06,5.67807E+17,"Oakland, Ca",Pacific Time (US & Canada)
681448966,FALSE,finalized,3,2/25/15 10:16,neutral,1,,,Virgin America,,mattejacob,,0,@VirginAmerica you got cheese pLate Flights too.,"[40.78986648, -73.10068286]",2/17/15 14:06,5.67807E+17,New York x Long Island,Central Time (US & Canada)
681448967,FALSE,finalized,3,2/25/15 8:56,neutral,1,,,Virgin America,,TheDCD,,0,@VirginAmerica On all your flights?,"[0.0, 0.0]",2/17/15 14:04,5.67807E+17,On a bar floor in Denver.,Mountain Time (US & Canada)
681448968,FALSE,finalized,3,2/25/15 0:49,positive,1,,,Virgin America,,Hakenson_LIOX,,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"[42.5696777, -71.42056878]",2/17/15 14:04,5.67807E+17,"Waltham, MA",Atlantic Time (Canada)
681448969,FALSE,finalized,3,2/25/15 1:01,positive,1,,,Virgin America,,funky_bbq,,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2/17/15 14:04,5.67807E+17,,
681448970,FALSE,finalized,3,2/25/15 9:44,positive,1,,,Virgin America,,HereticPharaoh,,0,@VirginAmerica wifi AND better seating.,,2/17/15 14:03,5.67806E+17,"Jersey City, New Jersey ",Eastern Time (US & Canada)
